Headline,Body ID,Detected Stance,Actual Stance
edu.arizona.cs.data.Headline@5e493510,1447,discuss,discuss
edu.arizona.cs.data.Headline@394dc11a,2034,unrelated,unrelated
edu.arizona.cs.data.Headline@654081a8,2521,unrelated,unrelated
edu.arizona.cs.data.Headline@4c214032,99,unrelated,unrelated
edu.arizona.cs.data.Headline@2d8dc5df,305,unrelated,unrelated
edu.arizona.cs.data.Headline@b7d545e,206,unrelated,unrelated
edu.arizona.cs.data.Headline@4e11d26d,99,unrelated,unrelated
edu.arizona.cs.data.Headline@d71454d,1083,unrelated,unrelated
edu.arizona.cs.data.Headline@6ccf2f19,1137,unrelated,unrelated
edu.arizona.cs.data.Headline@1d57415f,630,unrelated,unrelated
edu.arizona.cs.data.Headline@1a0b2495,1153,unrelated,unrelated
edu.arizona.cs.data.Headline@f29672a,1975,discuss,discuss
edu.arizona.cs.data.Headline@795bc0c7,403,unrelated,unrelated
edu.arizona.cs.data.Headline@5e213b0a,1156,unrelated,unrelated
edu.arizona.cs.data.Headline@5999a773,80,unrelated,unrelated
edu.arizona.cs.data.Headline@7ee3097f,1529,discuss,discuss
edu.arizona.cs.data.Headline@29cd94c2,5,unrelated,unrelated
edu.arizona.cs.data.Headline@586f6917,1107,unrelated,unrelated
edu.arizona.cs.data.Headline@6f395547,842,unrelated,unrelated
edu.arizona.cs.data.Headline@4cbdbe66,1291,unrelated,unrelated
edu.arizona.cs.data.Headline@4f1dcbf8,532,unrelated,unrelated
edu.arizona.cs.data.Headline@58e7986f,221,unrelated,unrelated
edu.arizona.cs.data.Headline@7d516d59,17,unrelated,unrelated
edu.arizona.cs.data.Headline@199d2b4b,900,unrelated,unrelated
edu.arizona.cs.data.Headline@549b21a2,1545,unrelated,unrelated
edu.arizona.cs.data.Headline@242c9f09,269,unrelated,unrelated
edu.arizona.cs.data.Headline@33704852,2130,unrelated,unrelated
edu.arizona.cs.data.Headline@7efffdbc,2091,unrelated,unrelated
edu.arizona.cs.data.Headline@234c85e4,1104,unrelated,unrelated
edu.arizona.cs.data.Headline@12cf6b07,2132,unrelated,unrelated
edu.arizona.cs.data.Headline@721bcfa0,2387,discuss,discuss
edu.arizona.cs.data.Headline@353f07a2,686,unrelated,unrelated
edu.arizona.cs.data.Headline@45c5df39,1817,unrelated,unrelated
edu.arizona.cs.data.Headline@80ac234,227,unrelated,unrelated
edu.arizona.cs.data.Headline@487579db,1836,discuss,discuss
edu.arizona.cs.data.Headline@7de726c9,1938,unrelated,unrelated
edu.arizona.cs.data.Headline@38388ee1,1940,unrelated,unrelated
edu.arizona.cs.data.Headline@5be0839c,1699,unrelated,unrelated
edu.arizona.cs.data.Headline@6a2c7688,1901,unrelated,unrelated
edu.arizona.cs.data.Headline@2eb9c46a,305,unrelated,unrelated
edu.arizona.cs.data.Headline@da99d74,126,unrelated,unrelated
edu.arizona.cs.data.Headline@64423c06,1628,discuss,discuss
edu.arizona.cs.data.Headline@668c248c,1599,discuss,discuss
edu.arizona.cs.data.Headline@270f5714,2470,unrelated,unrelated
edu.arizona.cs.data.Headline@6261b250,677,unrelated,unrelated
edu.arizona.cs.data.Headline@1019fe28,1074,unrelated,unrelated
edu.arizona.cs.data.Headline@4d73acc8,2213,unrelated,unrelated
edu.arizona.cs.data.Headline@226f6404,1298,discuss,discuss
edu.arizona.cs.data.Headline@5a4930c6,1863,unrelated,unrelated
edu.arizona.cs.data.Headline@531ad8ba,1368,unrelated,unrelated
edu.arizona.cs.data.Headline@25258538,773,unrelated,unrelated
edu.arizona.cs.data.Headline@36795e5a,1097,unrelated,unrelated
edu.arizona.cs.data.Headline@5a0ccbb4,5,unrelated,unrelated
edu.arizona.cs.data.Headline@5fd61747,2185,unrelated,unrelated
edu.arizona.cs.data.Headline@2a244ade,1458,unrelated,unrelated
edu.arizona.cs.data.Headline@79ca34e4,1906,unrelated,unrelated
edu.arizona.cs.data.Headline@60bff43b,459,unrelated,unrelated
edu.arizona.cs.data.Headline@21723a58,388,unrelated,unrelated
edu.arizona.cs.data.Headline@929b662,1081,discuss,discuss
edu.arizona.cs.data.Headline@154122ea,892,unrelated,unrelated
edu.arizona.cs.data.Headline@25517ae0,1740,unrelated,unrelated
edu.arizona.cs.data.Headline@771ee5ec,119,unrelated,unrelated
edu.arizona.cs.data.Headline@2f0ae53b,1975,unrelated,unrelated
edu.arizona.cs.data.Headline@113a81d,2360,unrelated,unrelated
edu.arizona.cs.data.Headline@3458d97b,1223,unrelated,unrelated
edu.arizona.cs.data.Headline@4c83d1f6,1294,unrelated,unrelated
edu.arizona.cs.data.Headline@5dd2142a,2124,discuss,discuss
edu.arizona.cs.data.Headline@411d1ccd,521,unrelated,unrelated
edu.arizona.cs.data.Headline@33fc8694,456,unrelated,unrelated
edu.arizona.cs.data.Headline@61a2ed7c,2408,discuss,discuss
edu.arizona.cs.data.Headline@2c9cd626,218,unrelated,unrelated
edu.arizona.cs.data.Headline@5ce5c0c,1867,unrelated,unrelated
edu.arizona.cs.data.Headline@246e6c2c,1298,discuss,discuss
edu.arizona.cs.data.Headline@6e89a361,1095,unrelated,unrelated
edu.arizona.cs.data.Headline@1fd1ecf4,969,discuss,discuss
edu.arizona.cs.data.Headline@399f98cf,826,unrelated,unrelated
edu.arizona.cs.data.Headline@3595edbe,47,unrelated,unrelated
edu.arizona.cs.data.Headline@611c1cf8,2022,unrelated,unrelated
edu.arizona.cs.data.Headline@34a64d6b,60,unrelated,unrelated
edu.arizona.cs.data.Headline@4073273,1148,unrelated,unrelated
edu.arizona.cs.data.Headline@5f0775cf,2410,unrelated,unrelated
edu.arizona.cs.data.Headline@5ae52b4b,1379,unrelated,unrelated
edu.arizona.cs.data.Headline@7de3d6a,1901,unrelated,unrelated
edu.arizona.cs.data.Headline@3a770348,698,unrelated,unrelated
edu.arizona.cs.data.Headline@595a1fef,651,unrelated,unrelated
edu.arizona.cs.data.Headline@526da880,643,unrelated,unrelated
edu.arizona.cs.data.Headline@4c3cc259,769,unrelated,unrelated
edu.arizona.cs.data.Headline@3eaf80f6,305,unrelated,unrelated
edu.arizona.cs.data.Headline@378355ab,56,unrelated,unrelated
edu.arizona.cs.data.Headline@895d273,1320,discuss,discuss
edu.arizona.cs.data.Headline@60fb6ba6,1642,unrelated,unrelated
edu.arizona.cs.data.Headline@4df8541f,2490,discuss,discuss
edu.arizona.cs.data.Headline@6b580199,737,unrelated,unrelated
edu.arizona.cs.data.Headline@46dd43a7,1122,discuss,discuss
edu.arizona.cs.data.Headline@7d40a681,373,unrelated,unrelated
edu.arizona.cs.data.Headline@59e8ce88,1145,discuss,discuss
edu.arizona.cs.data.Headline@75047e69,119,unrelated,unrelated
edu.arizona.cs.data.Headline@d88aae6,1534,discuss,discuss
edu.arizona.cs.data.Headline@45bb5d50,2044,unrelated,unrelated
edu.arizona.cs.data.Headline@5a3857e1,2438,discuss,discuss
edu.arizona.cs.data.Headline@c998df9,1258,unrelated,unrelated
edu.arizona.cs.data.Headline@435f8ecc,2130,unrelated,unrelated
edu.arizona.cs.data.Headline@3e9351b,403,unrelated,unrelated
edu.arizona.cs.data.Headline@577af312,206,unrelated,unrelated
edu.arizona.cs.data.Headline@44e5c96e,1906,unrelated,unrelated
edu.arizona.cs.data.Headline@4dc9b58e,1989,discuss,discuss
edu.arizona.cs.data.Headline@4d2b3d46,1277,unrelated,unrelated
edu.arizona.cs.data.Headline@30a16c6e,2401,discuss,discuss
edu.arizona.cs.data.Headline@30c4ca31,541,discuss,discuss
edu.arizona.cs.data.Headline@24110062,1026,unrelated,unrelated
edu.arizona.cs.data.Headline@55823ecd,398,unrelated,unrelated
edu.arizona.cs.data.Headline@6e7bea0f,1826,unrelated,unrelated
edu.arizona.cs.data.Headline@78f830b3,942,unrelated,unrelated
edu.arizona.cs.data.Headline@54463dde,331,unrelated,unrelated
edu.arizona.cs.data.Headline@107605cd,860,unrelated,unrelated
edu.arizona.cs.data.Headline@21ecae5e,1642,unrelated,unrelated
edu.arizona.cs.data.Headline@18287f78,1253,unrelated,unrelated
edu.arizona.cs.data.Headline@7d65096e,447,unrelated,unrelated
edu.arizona.cs.data.Headline@5d1d3362,1739,unrelated,unrelated
edu.arizona.cs.data.Headline@19c7f8c1,1817,unrelated,unrelated
edu.arizona.cs.data.Headline@42cf973e,54,unrelated,unrelated
edu.arizona.cs.data.Headline@17b4d870,107,unrelated,unrelated
edu.arizona.cs.data.Headline@23866fc7,206,unrelated,unrelated
edu.arizona.cs.data.Headline@5a19a86,1253,unrelated,unrelated
edu.arizona.cs.data.Headline@3b698b6b,1137,unrelated,unrelated
edu.arizona.cs.data.Headline@1ac70dfb,22,unrelated,unrelated
edu.arizona.cs.data.Headline@13bbc18f,2448,unrelated,unrelated
edu.arizona.cs.data.Headline@647e3240,424,unrelated,unrelated
edu.arizona.cs.data.Headline@133f4b22,144,unrelated,unrelated
edu.arizona.cs.data.Headline@7ccf2c7b,1104,unrelated,unrelated
edu.arizona.cs.data.Headline@b9dddf,2034,unrelated,unrelated
edu.arizona.cs.data.Headline@1837a7df,1311,unrelated,unrelated
edu.arizona.cs.data.Headline@1d9efc56,365,unrelated,unrelated
edu.arizona.cs.data.Headline@439ad808,313,unrelated,unrelated
edu.arizona.cs.data.Headline@d83a281,2256,unrelated,unrelated
edu.arizona.cs.data.Headline@282ff5b1,2249,discuss,discuss
edu.arizona.cs.data.Headline@42b9d0ae,2365,discuss,discuss
edu.arizona.cs.data.Headline@57761a69,236,unrelated,unrelated
edu.arizona.cs.data.Headline@47f13dac,1280,unrelated,unrelated
edu.arizona.cs.data.Headline@10a4da9e,1336,unrelated,unrelated
edu.arizona.cs.data.Headline@1c144484,499,unrelated,unrelated
edu.arizona.cs.data.Headline@7bd6a03d,2410,unrelated,unrelated
edu.arizona.cs.data.Headline@3584feb6,1922,discuss,discuss
edu.arizona.cs.data.Headline@3dccf62a,1631,discuss,discuss
edu.arizona.cs.data.Headline@73557ee6,1165,unrelated,unrelated
edu.arizona.cs.data.Headline@61b65f74,944,unrelated,unrelated
edu.arizona.cs.data.Headline@777726d2,1171,unrelated,unrelated
edu.arizona.cs.data.Headline@752a0aa2,1292,unrelated,unrelated
edu.arizona.cs.data.Headline@26b4b68c,346,unrelated,unrelated
edu.arizona.cs.data.Headline@42dce6fa,2168,discuss,discuss
edu.arizona.cs.data.Headline@67868b19,1336,unrelated,unrelated
edu.arizona.cs.data.Headline@648551b3,1646,unrelated,unrelated
edu.arizona.cs.data.Headline@56a5eab8,726,discuss,discuss
edu.arizona.cs.data.Headline@3d0585cf,212,discuss,discuss
edu.arizona.cs.data.Headline@2802966e,1642,unrelated,unrelated
edu.arizona.cs.data.Headline@45901f7c,1004,unrelated,unrelated
edu.arizona.cs.data.Headline@ebc8a3f,2114,unrelated,unrelated
edu.arizona.cs.data.Headline@771f5eb5,2524,unrelated,unrelated
edu.arizona.cs.data.Headline@5a4b1e0c,1195,discuss,discuss
edu.arizona.cs.data.Headline@30cc8a08,56,unrelated,unrelated
edu.arizona.cs.data.Headline@ca292bd,1137,unrelated,unrelated
edu.arizona.cs.data.Headline@1459f6a,1971,unrelated,unrelated
edu.arizona.cs.data.Headline@3fc4a30,2410,unrelated,unrelated
edu.arizona.cs.data.Headline@57340c8d,447,unrelated,unrelated
edu.arizona.cs.data.Headline@628823fa,1103,unrelated,unrelated
edu.arizona.cs.data.Headline@3445851,241,unrelated,unrelated
edu.arizona.cs.data.Headline@61b01fcb,2371,unrelated,unrelated
edu.arizona.cs.data.Headline@428477f4,311,unrelated,unrelated
edu.arizona.cs.data.Headline@63a33925,1933,unrelated,unrelated
edu.arizona.cs.data.Headline@6d665468,1660,unrelated,unrelated
edu.arizona.cs.data.Headline@76acdf44,1288,discuss,discuss
edu.arizona.cs.data.Headline@30c0cf48,1131,discuss,discuss
edu.arizona.cs.data.Headline@6f5a182c,569,unrelated,unrelated
edu.arizona.cs.data.Headline@6208bad,1458,unrelated,unrelated
edu.arizona.cs.data.Headline@206a05c9,676,unrelated,unrelated
edu.arizona.cs.data.Headline@1d316f37,2127,unrelated,unrelated
edu.arizona.cs.data.Headline@3a662ef1,2133,unrelated,unrelated
edu.arizona.cs.data.Headline@4ad23039,1940,unrelated,unrelated
edu.arizona.cs.data.Headline@22609181,639,unrelated,unrelated
edu.arizona.cs.data.Headline@34be0a2d,1820,unrelated,unrelated
edu.arizona.cs.data.Headline@3f24abed,1120,unrelated,unrelated
edu.arizona.cs.data.Headline@1cac53b1,1817,unrelated,unrelated
edu.arizona.cs.data.Headline@695fc4bf,2143,unrelated,unrelated
edu.arizona.cs.data.Headline@a10519,1646,unrelated,unrelated
edu.arizona.cs.data.Headline@32b52acc,1221,unrelated,unrelated
edu.arizona.cs.data.Headline@25d86a19,2344,unrelated,unrelated
edu.arizona.cs.data.Headline@24c5ed6d,2448,unrelated,unrelated
edu.arizona.cs.data.Headline@63f33ade,391,unrelated,unrelated
edu.arizona.cs.data.Headline@218b891a,2129,unrelated,unrelated
edu.arizona.cs.data.Headline@73d3b97c,2327,unrelated,unrelated
edu.arizona.cs.data.Headline@79b17f33,2042,unrelated,unrelated
edu.arizona.cs.data.Headline@40fea46,2306,unrelated,unrelated
edu.arizona.cs.data.Headline@6a79abe2,1095,unrelated,unrelated
edu.arizona.cs.data.Headline@6f58a65f,470,unrelated,unrelated
edu.arizona.cs.data.Headline@147e2c28,1938,unrelated,unrelated
edu.arizona.cs.data.Headline@3e413414,2523,unrelated,unrelated
edu.arizona.cs.data.Headline@717b6609,1074,unrelated,unrelated
edu.arizona.cs.data.Headline@3f554b9b,1015,unrelated,unrelated
edu.arizona.cs.data.Headline@14a068d3,1739,unrelated,unrelated
edu.arizona.cs.data.Headline@3e411f60,1697,unrelated,unrelated
edu.arizona.cs.data.Headline@2bdd82a0,2489,unrelated,unrelated
edu.arizona.cs.data.Headline@3a806a9b,2349,unrelated,unrelated
edu.arizona.cs.data.Headline@1b7dcb29,1277,unrelated,unrelated
edu.arizona.cs.data.Headline@5cf28264,56,unrelated,unrelated
edu.arizona.cs.data.Headline@659fefd3,405,unrelated,unrelated
edu.arizona.cs.data.Headline@439776a3,537,discuss,discuss
edu.arizona.cs.data.Headline@3646d97b,199,discuss,discuss
edu.arizona.cs.data.Headline@6494151c,2046,unrelated,unrelated
edu.arizona.cs.data.Headline@1c4e5543,1476,unrelated,unrelated
edu.arizona.cs.data.Headline@1c43cab0,1097,unrelated,unrelated
edu.arizona.cs.data.Headline@5ab52b49,1940,unrelated,unrelated
edu.arizona.cs.data.Headline@34bf9911,1863,unrelated,unrelated
edu.arizona.cs.data.Headline@36abc37c,703,unrelated,unrelated
edu.arizona.cs.data.Headline@3400aeb0,1802,unrelated,unrelated
edu.arizona.cs.data.Headline@7cbfce30,737,unrelated,unrelated
edu.arizona.cs.data.Headline@146742f8,1103,unrelated,unrelated
edu.arizona.cs.data.Headline@320efd7f,190,unrelated,unrelated
edu.arizona.cs.data.Headline@34aa0a0,826,unrelated,unrelated
edu.arizona.cs.data.Headline@2f58d2fd,388,unrelated,unrelated
edu.arizona.cs.data.Headline@6af8276c,487,unrelated,unrelated
edu.arizona.cs.data.Headline@3ce1d533,2123,discuss,discuss
edu.arizona.cs.data.Headline@c52d980,199,unrelated,unrelated
edu.arizona.cs.data.Headline@4e1ca558,381,unrelated,unrelated
edu.arizona.cs.data.Headline@7ce6b9e5,1678,unrelated,unrelated
edu.arizona.cs.data.Headline@6662f120,1447,discuss,discuss
edu.arizona.cs.data.Headline@921e50e,1323,unrelated,unrelated
edu.arizona.cs.data.Headline@31db4e87,1931,unrelated,unrelated
edu.arizona.cs.data.Headline@70bc7797,1311,discuss,discuss
edu.arizona.cs.data.Headline@3a556672,703,unrelated,unrelated
edu.arizona.cs.data.Headline@5111a8c9,546,discuss,discuss
edu.arizona.cs.data.Headline@38659a14,2124,unrelated,unrelated
edu.arizona.cs.data.Headline@2b765240,221,unrelated,unrelated
edu.arizona.cs.data.Headline@668a77c3,345,unrelated,unrelated
edu.arizona.cs.data.Headline@722be43c,860,unrelated,unrelated
edu.arizona.cs.data.Headline@5f5eea3c,2075,discuss,discuss
edu.arizona.cs.data.Headline@6adfba7b,1262,discuss,discuss
edu.arizona.cs.data.Headline@3633966c,2409,unrelated,unrelated
edu.arizona.cs.data.Headline@2128feb3,1010,unrelated,unrelated
edu.arizona.cs.data.Headline@239aa3e7,1817,unrelated,unrelated
edu.arizona.cs.data.Headline@331a8260,1004,unrelated,unrelated
edu.arizona.cs.data.Headline@23522b1e,1660,unrelated,unrelated
edu.arizona.cs.data.Headline@5aacaae5,2360,unrelated,unrelated
edu.arizona.cs.data.Headline@3417a0f9,1817,unrelated,unrelated
edu.arizona.cs.data.Headline@184c8f8a,2483,unrelated,unrelated
edu.arizona.cs.data.Headline@2708f5e4,1805,unrelated,unrelated
edu.arizona.cs.data.Headline@5a5568c5,1175,unrelated,unrelated
edu.arizona.cs.data.Headline@53cc1b1e,1996,unrelated,unrelated
edu.arizona.cs.data.Headline@2f80ee32,2127,unrelated,unrelated
edu.arizona.cs.data.Headline@4fc789f3,1938,unrelated,unrelated
edu.arizona.cs.data.Headline@d823bbf,1004,unrelated,unrelated
edu.arizona.cs.data.Headline@25dbb543,2022,unrelated,unrelated
edu.arizona.cs.data.Headline@5620381a,2034,unrelated,unrelated
edu.arizona.cs.data.Headline@460938f3,1120,unrelated,unrelated
edu.arizona.cs.data.Headline@7ab507ae,1107,unrelated,unrelated
edu.arizona.cs.data.Headline@4c375d02,793,unrelated,unrelated
edu.arizona.cs.data.Headline@487589b4,311,unrelated,unrelated
edu.arizona.cs.data.Headline@2ae6dd6c,2483,unrelated,unrelated
edu.arizona.cs.data.Headline@5c4f5a7f,686,unrelated,unrelated
edu.arizona.cs.data.Headline@59747453,2442,unrelated,unrelated
edu.arizona.cs.data.Headline@45e5cfac,2003,discuss,discuss
edu.arizona.cs.data.Headline@63dfe9cd,1933,unrelated,unrelated
edu.arizona.cs.data.Headline@1d9ae4e7,1131,unrelated,unrelated
edu.arizona.cs.data.Headline@cc5f61e,612,unrelated,unrelated
edu.arizona.cs.data.Headline@10c8e7ca,80,unrelated,unrelated
edu.arizona.cs.data.Headline@5abf94e8,1107,unrelated,unrelated
edu.arizona.cs.data.Headline@7fc075de,2044,unrelated,unrelated
edu.arizona.cs.data.Headline@597ea61a,241,unrelated,unrelated
edu.arizona.cs.data.Headline@6866cf2f,608,unrelated,unrelated
edu.arizona.cs.data.Headline@492b7755,1968,unrelated,unrelated
edu.arizona.cs.data.Headline@35b9852b,199,unrelated,unrelated
edu.arizona.cs.data.Headline@195bbbf0,1467,unrelated,unrelated
edu.arizona.cs.data.Headline@479a0043,444,unrelated,unrelated
edu.arizona.cs.data.Headline@5599463a,1678,unrelated,unrelated
edu.arizona.cs.data.Headline@7f3f2677,2360,unrelated,unrelated
edu.arizona.cs.data.Headline@6088073c,2127,unrelated,unrelated
edu.arizona.cs.data.Headline@4c5f89bb,757,unrelated,unrelated
edu.arizona.cs.data.Headline@21db12e1,1458,unrelated,unrelated
edu.arizona.cs.data.Headline@27d19433,1177,discuss,discuss
edu.arizona.cs.data.Headline@7c0d612,1120,unrelated,unrelated
edu.arizona.cs.data.Headline@650cb0e2,17,unrelated,unrelated
edu.arizona.cs.data.Headline@647d9a17,1029,unrelated,unrelated
edu.arizona.cs.data.Headline@4714d90d,788,unrelated,unrelated
edu.arizona.cs.data.Headline@379b4395,1933,unrelated,unrelated
edu.arizona.cs.data.Headline@3f35f7e3,1806,unrelated,unrelated
edu.arizona.cs.data.Headline@5e088db9,1090,unrelated,unrelated
edu.arizona.cs.data.Headline@7b75300,2129,unrelated,unrelated
edu.arizona.cs.data.Headline@172d26fa,1120,unrelated,unrelated
edu.arizona.cs.data.Headline@d5214e3,1336,unrelated,unrelated
edu.arizona.cs.data.Headline@14d694fe,2497,discuss,discuss
edu.arizona.cs.data.Headline@6a327a68,2288,unrelated,unrelated
edu.arizona.cs.data.Headline@77da9ec1,2410,discuss,discuss
edu.arizona.cs.data.Headline@797c6dea,1004,unrelated,unrelated
edu.arizona.cs.data.Headline@59ad675f,1513,discuss,discuss
edu.arizona.cs.data.Headline@33a0969,1107,unrelated,unrelated
edu.arizona.cs.data.Headline@193327d9,2523,unrelated,unrelated
edu.arizona.cs.data.Headline@2b962c3f,2523,unrelated,unrelated
edu.arizona.cs.data.Headline@75b81a68,17,unrelated,unrelated
edu.arizona.cs.data.Headline@6fd52734,2044,unrelated,unrelated
edu.arizona.cs.data.Headline@77caef0e,2044,unrelated,unrelated
edu.arizona.cs.data.Headline@2d925539,860,unrelated,unrelated
edu.arizona.cs.data.Headline@18cc71b9,387,unrelated,unrelated
edu.arizona.cs.data.Headline@7e742f5e,269,unrelated,unrelated
edu.arizona.cs.data.Headline@540a5ec1,5,unrelated,unrelated
edu.arizona.cs.data.Headline@bdb95c1,2044,unrelated,unrelated
edu.arizona.cs.data.Headline@4e5ff3a8,545,unrelated,unrelated
edu.arizona.cs.data.Headline@27cc36df,677,unrelated,unrelated
edu.arizona.cs.data.Headline@21b698b1,68,unrelated,unrelated
edu.arizona.cs.data.Headline@761464db,562,unrelated,unrelated
edu.arizona.cs.data.Headline@47e71b02,1010,discuss,discuss
edu.arizona.cs.data.Headline@14bdc475,1826,unrelated,unrelated
edu.arizona.cs.data.Headline@415a4885,1646,unrelated,unrelated
edu.arizona.cs.data.Headline@3e1a64a7,615,unrelated,unrelated
edu.arizona.cs.data.Headline@1846b609,2138,discuss,discuss
edu.arizona.cs.data.Headline@b4bdbe4,1802,unrelated,unrelated
edu.arizona.cs.data.Headline@6619a976,1323,unrelated,unrelated
edu.arizona.cs.data.Headline@3b52273f,2525,unrelated,unrelated
edu.arizona.cs.data.Headline@6e134f4a,1317,unrelated,unrelated
edu.arizona.cs.data.Headline@456a19e7,2130,unrelated,unrelated
edu.arizona.cs.data.Headline@3095229c,1678,unrelated,unrelated
edu.arizona.cs.data.Headline@448842db,1278,unrelated,unrelated
edu.arizona.cs.data.Headline@51b8de8c,1069,unrelated,unrelated
edu.arizona.cs.data.Headline@76635209,158,unrelated,unrelated
edu.arizona.cs.data.Headline@50097aa9,2303,unrelated,unrelated
edu.arizona.cs.data.Headline@3c1689bb,398,unrelated,unrelated
edu.arizona.cs.data.Headline@6f2352d7,691,unrelated,unrelated
edu.arizona.cs.data.Headline@67f045d9,84,unrelated,unrelated
edu.arizona.cs.data.Headline@6f357583,2132,unrelated,unrelated
edu.arizona.cs.data.Headline@2eed3ad6,1148,unrelated,unrelated
edu.arizona.cs.data.Headline@6a30dbe5,657,discuss,discuss
edu.arizona.cs.data.Headline@65e98024,311,unrelated,unrelated
edu.arizona.cs.data.Headline@1dc0edc1,2344,unrelated,unrelated
edu.arizona.cs.data.Headline@36bf5874,2015,unrelated,unrelated
edu.arizona.cs.data.Headline@1ffe0627,1153,unrelated,unrelated
edu.arizona.cs.data.Headline@54a4efc,1398,unrelated,unrelated
edu.arizona.cs.data.Headline@71877f3d,944,unrelated,unrelated
edu.arizona.cs.data.Headline@1ea78014,2277,unrelated,unrelated
edu.arizona.cs.data.Headline@49cd0092,305,unrelated,unrelated
edu.arizona.cs.data.Headline@4b188a68,1679,discuss,discuss
edu.arizona.cs.data.Headline@12c6aa1,1171,unrelated,unrelated
edu.arizona.cs.data.Headline@2329edb0,1660,unrelated,unrelated
edu.arizona.cs.data.Headline@d85213d,2124,unrelated,unrelated
edu.arizona.cs.data.Headline@6f9e2b4e,1828,unrelated,unrelated
edu.arizona.cs.data.Headline@3361f60,559,unrelated,unrelated
edu.arizona.cs.data.Headline@285604b2,752,unrelated,unrelated
edu.arizona.cs.data.Headline@368c8ead,573,unrelated,unrelated
edu.arizona.cs.data.Headline@5f24a03,345,unrelated,unrelated
edu.arizona.cs.data.Headline@7b743a7c,1370,discuss,discuss
edu.arizona.cs.data.Headline@631fc234,1863,unrelated,unrelated
edu.arizona.cs.data.Headline@3134c11c,1058,unrelated,unrelated
edu.arizona.cs.data.Headline@2601376b,1906,unrelated,unrelated
edu.arizona.cs.data.Headline@76442cc4,1071,unrelated,unrelated
edu.arizona.cs.data.Headline@5951f708,419,unrelated,unrelated
edu.arizona.cs.data.Headline@4743d619,1689,discuss,discuss
edu.arizona.cs.data.Headline@5f5a4238,754,unrelated,unrelated
edu.arizona.cs.data.Headline@82f671b,962,unrelated,unrelated
edu.arizona.cs.data.Headline@5e9038a1,1730,discuss,discuss
edu.arizona.cs.data.Headline@a7c0739,1262,discuss,discuss
edu.arizona.cs.data.Headline@2692c460,1010,unrelated,unrelated
edu.arizona.cs.data.Headline@1d2573bf,398,unrelated,unrelated
edu.arizona.cs.data.Headline@21f720f7,2521,unrelated,unrelated
edu.arizona.cs.data.Headline@1176416d,2241,discuss,discuss
edu.arizona.cs.data.Headline@3161c3dc,1294,unrelated,unrelated
edu.arizona.cs.data.Headline@1f079e56,1483,unrelated,unrelated
edu.arizona.cs.data.Headline@3c59c9f2,225,unrelated,unrelated
edu.arizona.cs.data.Headline@3199286,2295,unrelated,unrelated
edu.arizona.cs.data.Headline@7b381df7,892,unrelated,unrelated
edu.arizona.cs.data.Headline@58eec9e8,573,unrelated,unrelated
edu.arizona.cs.data.Headline@5e24c9c0,388,unrelated,unrelated
edu.arizona.cs.data.Headline@e35f953,185,unrelated,unrelated
edu.arizona.cs.data.Headline@5676c014,1651,unrelated,unrelated
edu.arizona.cs.data.Headline@79a1706d,311,unrelated,unrelated
edu.arizona.cs.data.Headline@58ffe16b,1938,unrelated,unrelated
edu.arizona.cs.data.Headline@35364a0b,1586,unrelated,unrelated
edu.arizona.cs.data.Headline@476666d8,2132,unrelated,unrelated
edu.arizona.cs.data.Headline@60b533e6,405,unrelated,unrelated
edu.arizona.cs.data.Headline@3015d542,1011,discuss,discuss
edu.arizona.cs.data.Headline@44b1253e,1697,unrelated,unrelated
edu.arizona.cs.data.Headline@dd2144d,2360,unrelated,unrelated
edu.arizona.cs.data.Headline@1283a2b,350,unrelated,unrelated
edu.arizona.cs.data.Headline@4cfd67e5,945,unrelated,unrelated
edu.arizona.cs.data.Headline@5190724b,487,unrelated,unrelated
edu.arizona.cs.data.Headline@4d6501f,2048,discuss,discuss
edu.arizona.cs.data.Headline@44efdbcc,748,unrelated,unrelated
edu.arizona.cs.data.Headline@315a7afb,2327,unrelated,unrelated
edu.arizona.cs.data.Headline@3d3108f7,513,unrelated,unrelated
edu.arizona.cs.data.Headline@6e925aea,1323,unrelated,unrelated
edu.arizona.cs.data.Headline@3d68d4e5,651,unrelated,unrelated
edu.arizona.cs.data.Headline@6f104c22,2125,unrelated,unrelated
edu.arizona.cs.data.Headline@13290e20,1896,unrelated,unrelated
edu.arizona.cs.data.Headline@689d3f5c,2111,discuss,discuss
edu.arizona.cs.data.Headline@384e5c2d,1095,unrelated,unrelated
edu.arizona.cs.data.Headline@ed13ace,1545,unrelated,unrelated
edu.arizona.cs.data.Headline@f378397,459,unrelated,unrelated
edu.arizona.cs.data.Headline@374572e,1885,unrelated,unrelated
edu.arizona.cs.data.Headline@4f40ac4,2129,unrelated,unrelated
edu.arizona.cs.data.Headline@43ccba67,2275,discuss,discuss
edu.arizona.cs.data.Headline@67ca2af0,68,unrelated,unrelated
edu.arizona.cs.data.Headline@30a6b755,2360,unrelated,unrelated
edu.arizona.cs.data.Headline@4015521f,1660,unrelated,unrelated
edu.arizona.cs.data.Headline@450c5957,1689,unrelated,unrelated
edu.arizona.cs.data.Headline@2fe06dec,757,unrelated,unrelated
edu.arizona.cs.data.Headline@458f47a5,1931,unrelated,unrelated
edu.arizona.cs.data.Headline@626e78a2,1026,unrelated,unrelated
edu.arizona.cs.data.Headline@5fd5a87c,2295,unrelated,unrelated
