Headline,Body ID,Detected Stance,Actual Stance
edu.arizona.cs.data.Headline@1aaf6538,611,unrelated,discuss
edu.arizona.cs.data.Headline@3d28626b,1805,discuss,agree
edu.arizona.cs.data.Headline@67b6ddeb,2217,unrelated,agree
edu.arizona.cs.data.Headline@bb743d1,880,unrelated,discuss
edu.arizona.cs.data.Headline@28e131bf,1973,unrelated,disagree
edu.arizona.cs.data.Headline@2cf0117f,931,unrelated,discuss
edu.arizona.cs.data.Headline@6830ab2a,2221,unrelated,agree
edu.arizona.cs.data.Headline@37629500,513,discuss,agree
edu.arizona.cs.data.Headline@4e57d517,782,unrelated,discuss
edu.arizona.cs.data.Headline@37906e24,1365,discuss,agree
edu.arizona.cs.data.Headline@3362ea06,1652,discuss,agree
edu.arizona.cs.data.Headline@29c4ed95,1430,unrelated,discuss
edu.arizona.cs.data.Headline@2035b738,1011,unrelated,discuss
edu.arizona.cs.data.Headline@2697d202,2386,unrelated,discuss
edu.arizona.cs.data.Headline@7535f6f8,1774,unrelated,discuss
edu.arizona.cs.data.Headline@5ee60913,2181,discuss,disagree
edu.arizona.cs.data.Headline@41708634,1474,discuss,agree
edu.arizona.cs.data.Headline@3aca761a,2211,discuss,disagree
edu.arizona.cs.data.Headline@1dba7ef,1660,unrelated,agree
edu.arizona.cs.data.Headline@62224854,1885,unrelated,discuss
edu.arizona.cs.data.Headline@16093d09,931,unrelated,discuss
edu.arizona.cs.data.Headline@1a549536,1688,unrelated,discuss
edu.arizona.cs.data.Headline@6ffb0ca8,2524,discuss,agree
edu.arizona.cs.data.Headline@707b4884,1116,unrelated,discuss
edu.arizona.cs.data.Headline@67a0b4b9,2171,unrelated,agree
edu.arizona.cs.data.Headline@1683d9d5,1298,discuss,disagree
edu.arizona.cs.data.Headline@7464b2c0,2200,unrelated,discuss
edu.arizona.cs.data.Headline@3e962817,2225,discuss,agree
edu.arizona.cs.data.Headline@4bd660f8,2178,discuss,agree
edu.arizona.cs.data.Headline@5a3c5f25,2161,discuss,agree
edu.arizona.cs.data.Headline@3db7fc07,2524,unrelated,agree
edu.arizona.cs.data.Headline@241a0d7,1594,unrelated,discuss
edu.arizona.cs.data.Headline@c7e40c9,651,unrelated,discuss
edu.arizona.cs.data.Headline@7cfc5e0d,210,unrelated,agree
edu.arizona.cs.data.Headline@61ef2dc4,1488,unrelated,discuss
edu.arizona.cs.data.Headline@7bade74,1731,discuss,agree
edu.arizona.cs.data.Headline@7918aed2,1029,discuss,agree
edu.arizona.cs.data.Headline@778ae7b8,1540,unrelated,discuss
edu.arizona.cs.data.Headline@7eff6c4,769,unrelated,agree
edu.arizona.cs.data.Headline@2a0a8d5e,1327,unrelated,discuss
edu.arizona.cs.data.Headline@6548b73b,2132,discuss,disagree
edu.arizona.cs.data.Headline@70abfa65,610,discuss,agree
edu.arizona.cs.data.Headline@2ee466c1,981,unrelated,agree
edu.arizona.cs.data.Headline@552046db,2135,unrelated,discuss
edu.arizona.cs.data.Headline@3774a7b5,578,unrelated,discuss
edu.arizona.cs.data.Headline@1f09434d,2149,unrelated,discuss
edu.arizona.cs.data.Headline@630a5efb,1473,discuss,disagree
edu.arizona.cs.data.Headline@73a8267,2470,unrelated,discuss
edu.arizona.cs.data.Headline@cfd742c,1730,unrelated,discuss
edu.arizona.cs.data.Headline@8ab150f,899,discuss,agree
edu.arizona.cs.data.Headline@55d2665a,1640,discuss,agree
edu.arizona.cs.data.Headline@45520968,2504,discuss,agree
edu.arizona.cs.data.Headline@37ec1af6,1544,unrelated,agree
edu.arizona.cs.data.Headline@62204c2a,1623,unrelated,agree
edu.arizona.cs.data.Headline@5007ec77,2171,unrelated,discuss
edu.arizona.cs.data.Headline@76be6b92,2409,unrelated,discuss
edu.arizona.cs.data.Headline@2a8761d5,2406,unrelated,discuss
edu.arizona.cs.data.Headline@737624f3,1731,discuss,disagree
edu.arizona.cs.data.Headline@60d87e4c,2207,unrelated,discuss
edu.arizona.cs.data.Headline@41158ab4,703,discuss,agree
edu.arizona.cs.data.Headline@3fc9495d,1064,unrelated,agree
edu.arizona.cs.data.Headline@473350b,1756,unrelated,discuss
edu.arizona.cs.data.Headline@3c405925,888,discuss,agree
edu.arizona.cs.data.Headline@29776d4c,2408,unrelated,discuss
edu.arizona.cs.data.Headline@320a4183,2471,unrelated,discuss
edu.arizona.cs.data.Headline@6834e30f,2166,unrelated,agree
edu.arizona.cs.data.Headline@a67a9ae,502,unrelated,agree
edu.arizona.cs.data.Headline@65891f5c,1303,unrelated,disagree
edu.arizona.cs.data.Headline@3d2f7893,1820,discuss,agree
edu.arizona.cs.data.Headline@111f2924,1931,discuss,disagree
edu.arizona.cs.data.Headline@18df9b09,1298,discuss,agree
edu.arizona.cs.data.Headline@17690ddd,1659,unrelated,discuss
edu.arizona.cs.data.Headline@6eaf0833,2135,unrelated,discuss
edu.arizona.cs.data.Headline@63efde46,676,discuss,agree
edu.arizona.cs.data.Headline@3486731f,209,unrelated,discuss
edu.arizona.cs.data.Headline@36dadfd3,2211,discuss,agree
edu.arizona.cs.data.Headline@55c67dc6,1651,discuss,agree
edu.arizona.cs.data.Headline@4e9a57a7,729,discuss,agree
edu.arizona.cs.data.Headline@531c4bd,1531,unrelated,discuss
edu.arizona.cs.data.Headline@41bcbb78,2322,unrelated,discuss
edu.arizona.cs.data.Headline@4cb8927d,2130,unrelated,discuss
edu.arizona.cs.data.Headline@14954de7,1996,unrelated,disagree
edu.arizona.cs.data.Headline@65c750cf,224,discuss,agree
edu.arizona.cs.data.Headline@3371367c,1880,discuss,disagree
edu.arizona.cs.data.Headline@4906425a,1202,unrelated,discuss
edu.arizona.cs.data.Headline@58aaeb79,2523,unrelated,agree
edu.arizona.cs.data.Headline@1db4722f,1474,discuss,agree
edu.arizona.cs.data.Headline@4dad1922,2481,unrelated,discuss
edu.arizona.cs.data.Headline@4b3d4d53,1531,discuss,agree
edu.arizona.cs.data.Headline@25df585d,1831,discuss,agree
edu.arizona.cs.data.Headline@cf755f7,1069,unrelated,discuss
edu.arizona.cs.data.Headline@6ce31702,2305,discuss,agree
edu.arizona.cs.data.Headline@7173f6f3,1862,discuss,disagree
edu.arizona.cs.data.Headline@22639e8,1180,unrelated,agree
edu.arizona.cs.data.Headline@1f828a27,1416,discuss,unrelated
edu.arizona.cs.data.Headline@7acf3e1,1847,discuss,agree
edu.arizona.cs.data.Headline@76853039,1491,discuss,agree
edu.arizona.cs.data.Headline@1656e6f3,817,unrelated,discuss
edu.arizona.cs.data.Headline@1dfcde6,674,discuss,agree
edu.arizona.cs.data.Headline@7fc43551,1820,discuss,agree
edu.arizona.cs.data.Headline@4e073d50,1896,unrelated,discuss
edu.arizona.cs.data.Headline@181b97e1,427,discuss,agree
edu.arizona.cs.data.Headline@65a9213c,2341,discuss,agree
edu.arizona.cs.data.Headline@64225fed,1380,unrelated,discuss
edu.arizona.cs.data.Headline@52947a3b,1865,unrelated,discuss
edu.arizona.cs.data.Headline@833e49d,1521,unrelated,disagree
edu.arizona.cs.data.Headline@64f15fee,1011,unrelated,discuss
edu.arizona.cs.data.Headline@20eec6b5,1672,unrelated,discuss
edu.arizona.cs.data.Headline@4bcbc638,1122,unrelated,discuss
edu.arizona.cs.data.Headline@252bfe80,1649,unrelated,discuss
edu.arizona.cs.data.Headline@37cd7f35,1329,unrelated,discuss
edu.arizona.cs.data.Headline@54f3a2f5,2042,unrelated,agree
edu.arizona.cs.data.Headline@70061771,2143,discuss,agree
edu.arizona.cs.data.Headline@39abf78e,795,unrelated,agree
edu.arizona.cs.data.Headline@77c71e20,1731,unrelated,discuss
edu.arizona.cs.data.Headline@261dafa4,2046,discuss,agree
edu.arizona.cs.data.Headline@613e3344,2005,unrelated,agree
edu.arizona.cs.data.Headline@6f09646c,2149,unrelated,discuss
edu.arizona.cs.data.Headline@5d2b2c19,1968,discuss,agree
edu.arizona.cs.data.Headline@6d0c96ac,1247,discuss,agree
edu.arizona.cs.data.Headline@255dcc15,1918,unrelated,discuss
edu.arizona.cs.data.Headline@158a7f91,1554,unrelated,discuss
edu.arizona.cs.data.Headline@5f0f3160,2455,unrelated,discuss
edu.arizona.cs.data.Headline@a448348,1573,unrelated,disagree
edu.arizona.cs.data.Headline@1ca58302,2374,unrelated,agree
edu.arizona.cs.data.Headline@6e32230f,2046,discuss,agree
edu.arizona.cs.data.Headline@6d8eed85,516,unrelated,discuss
edu.arizona.cs.data.Headline@4d34e7c,1858,discuss,disagree
edu.arizona.cs.data.Headline@1e2b79a6,2114,unrelated,agree
edu.arizona.cs.data.Headline@50b5ab92,305,unrelated,agree
edu.arizona.cs.data.Headline@7b483b0c,1822,unrelated,discuss
edu.arizona.cs.data.Headline@65ce6cc,1996,unrelated,disagree
edu.arizona.cs.data.Headline@68dad5dc,2246,unrelated,agree
edu.arizona.cs.data.Headline@337bf594,1401,unrelated,discuss
edu.arizona.cs.data.Headline@6bc396b6,1303,unrelated,disagree
edu.arizona.cs.data.Headline@737bf85,1890,discuss,agree
edu.arizona.cs.data.Headline@6b0c2da2,2125,unrelated,disagree
edu.arizona.cs.data.Headline@3d3f85fc,2341,discuss,agree
edu.arizona.cs.data.Headline@56b36d32,455,unrelated,discuss
edu.arizona.cs.data.Headline@3328698b,1822,unrelated,discuss
edu.arizona.cs.data.Headline@567f39a,1206,unrelated,discuss
edu.arizona.cs.data.Headline@5f5da63c,650,unrelated,agree
edu.arizona.cs.data.Headline@6593b953,787,discuss,agree
edu.arizona.cs.data.Headline@b29e6d4,2483,discuss,agree
edu.arizona.cs.data.Headline@5f1d916d,2037,unrelated,agree
edu.arizona.cs.data.Headline@42a5dee6,383,discuss,agree
edu.arizona.cs.data.Headline@51d96b32,1342,unrelated,agree
edu.arizona.cs.data.Headline@4970966b,1231,discuss,agree
edu.arizona.cs.data.Headline@223602e6,880,unrelated,discuss
edu.arizona.cs.data.Headline@10263442,1027,unrelated,discuss
edu.arizona.cs.data.Headline@76514641,1335,discuss,agree
edu.arizona.cs.data.Headline@3fcd4377,2051,discuss,agree
edu.arizona.cs.data.Headline@45700cc2,1739,discuss,agree
edu.arizona.cs.data.Headline@2334cd15,263,unrelated,agree
edu.arizona.cs.data.Headline@54d0f3ef,1800,unrelated,discuss
edu.arizona.cs.data.Headline@48a5b704,1375,unrelated,agree
edu.arizona.cs.data.Headline@446f6e26,1564,unrelated,discuss
edu.arizona.cs.data.Headline@14c73036,1208,discuss,agree
edu.arizona.cs.data.Headline@1b511137,107,discuss,agree
edu.arizona.cs.data.Headline@ec915ab,454,discuss,agree
edu.arizona.cs.data.Headline@15efa380,1611,unrelated,discuss
edu.arizona.cs.data.Headline@5deeaa4b,1833,discuss,agree
edu.arizona.cs.data.Headline@6a73cbda,1057,discuss,disagree
edu.arizona.cs.data.Headline@2d5c4186,151,discuss,agree
edu.arizona.cs.data.Headline@59e73365,1521,discuss,agree
edu.arizona.cs.data.Headline@7e5f89e2,1657,unrelated,discuss
edu.arizona.cs.data.Headline@7298f889,526,discuss,agree
edu.arizona.cs.data.Headline@44e7cf33,852,discuss,agree
edu.arizona.cs.data.Headline@46755ed4,951,unrelated,discuss
edu.arizona.cs.data.Headline@76e3916,1074,unrelated,discuss
edu.arizona.cs.data.Headline@34c6b7e,1430,unrelated,discuss
edu.arizona.cs.data.Headline@6c5aa414,2455,unrelated,discuss
edu.arizona.cs.data.Headline@557ce143,1580,discuss,agree
edu.arizona.cs.data.Headline@23af40bf,425,unrelated,discuss
edu.arizona.cs.data.Headline@5f06f064,1800,unrelated,discuss
edu.arizona.cs.data.Headline@64ee4f69,455,unrelated,discuss
edu.arizona.cs.data.Headline@22d78361,983,unrelated,discuss
edu.arizona.cs.data.Headline@243a2a54,827,unrelated,agree
edu.arizona.cs.data.Headline@e06b6e7,1487,unrelated,discuss
edu.arizona.cs.data.Headline@4d8bb938,1467,discuss,agree
edu.arizona.cs.data.Headline@168813d6,1336,discuss,agree
edu.arizona.cs.data.Headline@38059d10,1004,unrelated,discuss
edu.arizona.cs.data.Headline@69717c44,657,unrelated,discuss
edu.arizona.cs.data.Headline@52d723da,1722,unrelated,discuss
edu.arizona.cs.data.Headline@2a5ba8e2,1984,discuss,agree
edu.arizona.cs.data.Headline@6c268f1b,1540,discuss,agree
edu.arizona.cs.data.Headline@1e7e41b3,2351,discuss,agree
edu.arizona.cs.data.Headline@151905fb,871,unrelated,discuss
edu.arizona.cs.data.Headline@c30d099,1376,unrelated,agree
edu.arizona.cs.data.Headline@7d6e7298,1690,unrelated,discuss
edu.arizona.cs.data.Headline@3121d6bc,655,discuss,disagree
edu.arizona.cs.data.Headline@4a5714a2,1331,unrelated,discuss
edu.arizona.cs.data.Headline@290fc1c7,808,unrelated,agree
edu.arizona.cs.data.Headline@7823f1c,2005,discuss,agree
edu.arizona.cs.data.Headline@23b28a27,432,unrelated,agree
edu.arizona.cs.data.Headline@31ee841a,740,unrelated,agree
edu.arizona.cs.data.Headline@405833ca,1742,discuss,disagree
edu.arizona.cs.data.Headline@2bb978ee,1245,discuss,agree
edu.arizona.cs.data.Headline@61e6e85c,1127,unrelated,agree
edu.arizona.cs.data.Headline@24458730,2295,unrelated,discuss
edu.arizona.cs.data.Headline@72b73fec,1087,unrelated,disagree
edu.arizona.cs.data.Headline@731aeaa5,1404,unrelated,agree
edu.arizona.cs.data.Headline@30e83dcf,1690,unrelated,discuss
edu.arizona.cs.data.Headline@4e817862,2181,unrelated,disagree
edu.arizona.cs.data.Headline@47be5909,86,unrelated,agree
edu.arizona.cs.data.Headline@6e9acd7d,604,discuss,disagree
edu.arizona.cs.data.Headline@2b1deaa4,1011,unrelated,discuss
edu.arizona.cs.data.Headline@6c752100,1971,unrelated,disagree
edu.arizona.cs.data.Headline@543cf8d6,1642,discuss,agree
edu.arizona.cs.data.Headline@1030603f,2180,unrelated,disagree
edu.arizona.cs.data.Headline@71e9fb71,1115,unrelated,discuss
edu.arizona.cs.data.Headline@36783122,2228,unrelated,agree
edu.arizona.cs.data.Headline@70ec66bc,603,discuss,agree
edu.arizona.cs.data.Headline@318a890b,1699,discuss,agree
edu.arizona.cs.data.Headline@43b3f4bc,983,unrelated,discuss
edu.arizona.cs.data.Headline@4adc279,782,unrelated,discuss
edu.arizona.cs.data.Headline@3264db56,91,discuss,agree
edu.arizona.cs.data.Headline@1d025c6b,2167,unrelated,agree
edu.arizona.cs.data.Headline@6126d3e1,748,unrelated,agree
edu.arizona.cs.data.Headline@523fe577,1739,unrelated,agree
edu.arizona.cs.data.Headline@128295c5,1642,unrelated,agree
edu.arizona.cs.data.Headline@38272021,2515,unrelated,disagree
edu.arizona.cs.data.Headline@41857c08,1866,unrelated,discuss
edu.arizona.cs.data.Headline@50bb7903,684,unrelated,discuss
edu.arizona.cs.data.Headline@74aa9c8,797,discuss,agree
edu.arizona.cs.data.Headline@27b97356,2362,discuss,agree
edu.arizona.cs.data.Headline@73d7b986,840,unrelated,discuss
edu.arizona.cs.data.Headline@4f4554f1,1901,unrelated,agree
edu.arizona.cs.data.Headline@445d3868,601,unrelated,discuss
edu.arizona.cs.data.Headline@2f051080,1817,unrelated,discuss
edu.arizona.cs.data.Headline@4a022b4d,1860,unrelated,discuss
edu.arizona.cs.data.Headline@59cf820,803,unrelated,agree
edu.arizona.cs.data.Headline@742a84ed,1925,discuss,agree
edu.arizona.cs.data.Headline@3a7e9903,880,unrelated,discuss
edu.arizona.cs.data.Headline@e650db5,1594,unrelated,agree
edu.arizona.cs.data.Headline@46c99baf,1336,unrelated,agree
edu.arizona.cs.data.Headline@1eb4cd26,1521,unrelated,disagree
edu.arizona.cs.data.Headline@633a293a,2496,discuss,agree
edu.arizona.cs.data.Headline@54342b7,900,unrelated,agree
edu.arizona.cs.data.Headline@45b6b136,1522,unrelated,discuss
edu.arizona.cs.data.Headline@64db3a59,1531,discuss,disagree
edu.arizona.cs.data.Headline@66394bf9,482,unrelated,disagree
edu.arizona.cs.data.Headline@121120b7,462,unrelated,discuss
edu.arizona.cs.data.Headline@63f5ca84,737,unrelated,discuss
edu.arizona.cs.data.Headline@2de764f7,1739,unrelated,agree
edu.arizona.cs.data.Headline@765e15f9,176,discuss,disagree
edu.arizona.cs.data.Headline@5b839f13,1611,unrelated,discuss
edu.arizona.cs.data.Headline@5430eba1,1690,unrelated,discuss
edu.arizona.cs.data.Headline@6b831ecc,1673,discuss,agree
edu.arizona.cs.data.Headline@708eb87c,1615,unrelated,discuss
edu.arizona.cs.data.Headline@6d45dd02,2455,unrelated,discuss
edu.arizona.cs.data.Headline@66dbe4b6,1303,unrelated,disagree
edu.arizona.cs.data.Headline@17d1dd7a,1889,unrelated,discuss
edu.arizona.cs.data.Headline@6c992536,2246,unrelated,agree
edu.arizona.cs.data.Headline@5831ea4e,1156,discuss,disagree
edu.arizona.cs.data.Headline@4d87caee,1116,unrelated,discuss
edu.arizona.cs.data.Headline@7bcfa562,1311,unrelated,discuss
edu.arizona.cs.data.Headline@787cda27,2344,discuss,unrelated
edu.arizona.cs.data.Headline@445423f2,1313,unrelated,discuss
edu.arizona.cs.data.Headline@2cb504d2,1805,discuss,agree
edu.arizona.cs.data.Headline@388f65b0,1579,unrelated,discuss
edu.arizona.cs.data.Headline@592c3c80,1003,unrelated,discuss
edu.arizona.cs.data.Headline@cf996af,2397,unrelated,discuss
edu.arizona.cs.data.Headline@7350370c,1407,unrelated,disagree
edu.arizona.cs.data.Headline@33dc8b27,2371,unrelated,discuss
edu.arizona.cs.data.Headline@3aceeec1,1730,unrelated,discuss
edu.arizona.cs.data.Headline@628906a2,1156,discuss,agree
edu.arizona.cs.data.Headline@32bfff0b,779,unrelated,agree
edu.arizona.cs.data.Headline@586275bc,632,unrelated,discuss
edu.arizona.cs.data.Headline@6656bb9c,1682,unrelated,agree
edu.arizona.cs.data.Headline@6a0479b2,2149,unrelated,discuss
edu.arizona.cs.data.Headline@bce3fbf,1841,discuss,agree
edu.arizona.cs.data.Headline@67df6165,2171,discuss,agree
edu.arizona.cs.data.Headline@78c8915d,2242,discuss,agree
edu.arizona.cs.data.Headline@4cc98968,2451,discuss,agree
edu.arizona.cs.data.Headline@282a0f18,1045,unrelated,discuss
edu.arizona.cs.data.Headline@d3cabc9,559,unrelated,discuss
edu.arizona.cs.data.Headline@426667d2,944,unrelated,discuss
edu.arizona.cs.data.Headline@2205ca07,1496,unrelated,disagree
edu.arizona.cs.data.Headline@5023a490,2138,unrelated,discuss
edu.arizona.cs.data.Headline@31c21249,1027,unrelated,discuss
edu.arizona.cs.data.Headline@66790acf,1865,unrelated,discuss
edu.arizona.cs.data.Headline@5a97eeb2,974,discuss,disagree
edu.arizona.cs.data.Headline@231290c8,1540,unrelated,disagree
edu.arizona.cs.data.Headline@14e06f6a,1375,unrelated,agree
edu.arizona.cs.data.Headline@531d439d,229,unrelated,discuss
edu.arizona.cs.data.Headline@7ff9e6,456,unrelated,discuss
edu.arizona.cs.data.Headline@2b22354e,1682,unrelated,agree
edu.arizona.cs.data.Headline@280b2feb,547,unrelated,agree
edu.arizona.cs.data.Headline@6ea7cf67,2455,unrelated,discuss
edu.arizona.cs.data.Headline@59bd4833,620,unrelated,agree
edu.arizona.cs.data.Headline@2f94de2b,945,discuss,agree
edu.arizona.cs.data.Headline@68aab4a5,1820,discuss,unrelated
edu.arizona.cs.data.Headline@67121557,1996,discuss,agree
edu.arizona.cs.data.Headline@22a420ed,1855,unrelated,discuss
edu.arizona.cs.data.Headline@9d21318,2334,unrelated,discuss
edu.arizona.cs.data.Headline@6904da0e,2386,unrelated,agree
edu.arizona.cs.data.Headline@1c447e1a,455,unrelated,discuss
edu.arizona.cs.data.Headline@7224aae2,1195,unrelated,discuss
edu.arizona.cs.data.Headline@6f816493,1085,discuss,agree
edu.arizona.cs.data.Headline@53fa84b5,1139,unrelated,discuss
edu.arizona.cs.data.Headline@197945ea,1594,unrelated,discuss
edu.arizona.cs.data.Headline@65670f3b,322,unrelated,agree
edu.arizona.cs.data.Headline@5c336151,2502,discuss,agree
edu.arizona.cs.data.Headline@739cf408,969,unrelated,discuss
edu.arizona.cs.data.Headline@5b609469,2132,discuss,disagree
edu.arizona.cs.data.Headline@14e2924f,1305,unrelated,discuss
edu.arizona.cs.data.Headline@5f5607c3,2116,unrelated,discuss
edu.arizona.cs.data.Headline@61f23b97,1818,discuss,agree
edu.arizona.cs.data.Headline@3bd296a5,2264,unrelated,discuss
edu.arizona.cs.data.Headline@6653a4d9,2496,discuss,agree
edu.arizona.cs.data.Headline@28dde55b,732,unrelated,agree
edu.arizona.cs.data.Headline@503d47aa,1906,unrelated,agree
edu.arizona.cs.data.Headline@6ccaab84,1226,discuss,agree
edu.arizona.cs.data.Headline@1a130ad6,1011,unrelated,discuss
edu.arizona.cs.data.Headline@14d31af4,808,discuss,agree
edu.arizona.cs.data.Headline@68431cf1,1819,discuss,disagree
edu.arizona.cs.data.Headline@f1eb773,1226,unrelated,discuss
edu.arizona.cs.data.Headline@46785159,1573,unrelated,agree
edu.arizona.cs.data.Headline@3651d28a,591,discuss,disagree
edu.arizona.cs.data.Headline@4c0e4e1c,1371,discuss,agree
edu.arizona.cs.data.Headline@5d7cbd0e,1901,unrelated,agree
edu.arizona.cs.data.Headline@6c8735df,1408,discuss,unrelated
edu.arizona.cs.data.Headline@18540a8f,1344,unrelated,discuss
edu.arizona.cs.data.Headline@1792439b,1865,unrelated,discuss
edu.arizona.cs.data.Headline@551df321,1925,unrelated,disagree
edu.arizona.cs.data.Headline@5b542de2,1802,unrelated,discuss
edu.arizona.cs.data.Headline@1da06ef0,1931,unrelated,disagree
edu.arizona.cs.data.Headline@5252f999,1055,discuss,agree
edu.arizona.cs.data.Headline@3487d716,2168,unrelated,discuss
edu.arizona.cs.data.Headline@2a4ee898,942,unrelated,discuss
edu.arizona.cs.data.Headline@3c4d482,445,unrelated,discuss
edu.arizona.cs.data.Headline@9f18c8b,1817,unrelated,discuss
edu.arizona.cs.data.Headline@494e6f72,609,discuss,agree
edu.arizona.cs.data.Headline@1d29c192,1099,discuss,agree
edu.arizona.cs.data.Headline@68a070dd,1725,unrelated,agree
edu.arizona.cs.data.Headline@2759b567,1182,discuss,agree
edu.arizona.cs.data.Headline@4cacce72,2046,discuss,agree
edu.arizona.cs.data.Headline@1c0ea435,1076,unrelated,discuss
edu.arizona.cs.data.Headline@367b3698,632,unrelated,discuss
edu.arizona.cs.data.Headline@1f2fe436,2130,unrelated,discuss
edu.arizona.cs.data.Headline@76e9c4ea,2217,unrelated,discuss
edu.arizona.cs.data.Headline@19c9e359,1473,unrelated,disagree
edu.arizona.cs.data.Headline@d7af81a,2306,unrelated,discuss
edu.arizona.cs.data.Headline@1ac90047,1860,discuss,agree
edu.arizona.cs.data.Headline@4ee57c6e,2391,discuss,agree
edu.arizona.cs.data.Headline@2086707c,1833,unrelated,agree
edu.arizona.cs.data.Headline@4097e13a,1896,unrelated,discuss
edu.arizona.cs.data.Headline@67eaf66e,1929,discuss,agree
edu.arizona.cs.data.Headline@747c6f7f,578,unrelated,discuss
edu.arizona.cs.data.Headline@b1ddefb,1594,unrelated,agree
edu.arizona.cs.data.Headline@5cf33719,1127,discuss,agree
edu.arizona.cs.data.Headline@15e618a4,27,unrelated,agree
edu.arizona.cs.data.Headline@5068aefe,2471,unrelated,discuss
edu.arizona.cs.data.Headline@7a5d34d4,2369,discuss,agree
edu.arizona.cs.data.Headline@7dc547e,1642,discuss,agree
edu.arizona.cs.data.Headline@3b5649fc,1896,unrelated,discuss
edu.arizona.cs.data.Headline@38885546,531,unrelated,discuss
edu.arizona.cs.data.Headline@7db62f30,1660,unrelated,disagree
edu.arizona.cs.data.Headline@45b26ad9,1834,unrelated,discuss
edu.arizona.cs.data.Headline@7c2a502b,2529,unrelated,agree
edu.arizona.cs.data.Headline@57b538cd,1965,unrelated,agree
edu.arizona.cs.data.Headline@13a69635,1722,unrelated,discuss
edu.arizona.cs.data.Headline@6ecdc65d,2481,unrelated,discuss
edu.arizona.cs.data.Headline@77adf722,526,discuss,agree
edu.arizona.cs.data.Headline@37e67475,1671,unrelated,discuss
edu.arizona.cs.data.Headline@6bce3be,2347,discuss,agree
edu.arizona.cs.data.Headline@32fcda46,1261,unrelated,agree
edu.arizona.cs.data.Headline@7c40b9ac,1202,unrelated,discuss
edu.arizona.cs.data.Headline@ede7b34,1866,unrelated,discuss
edu.arizona.cs.data.Headline@38d36eff,1971,unrelated,disagree
edu.arizona.cs.data.Headline@f9cd167,1522,unrelated,discuss
edu.arizona.cs.data.Headline@72661c7b,2397,unrelated,discuss
edu.arizona.cs.data.Headline@3738ba88,1884,unrelated,agree
edu.arizona.cs.data.Headline@7405cdda,1652,unrelated,discuss
edu.arizona.cs.data.Headline@24c64723,1652,discuss,agree
edu.arizona.cs.data.Headline@6e1f67ae,1531,unrelated,discuss
edu.arizona.cs.data.Headline@26742c63,225,discuss,agree
edu.arizona.cs.data.Headline@164277a9,1206,unrelated,discuss
edu.arizona.cs.data.Headline@4e3f4b7b,2168,unrelated,discuss
edu.arizona.cs.data.Headline@693c228,1689,discuss,unrelated
edu.arizona.cs.data.Headline@55f5c289,1822,unrelated,discuss
edu.arizona.cs.data.Headline@34bb012,862,discuss,agree
edu.arizona.cs.data.Headline@262f463e,2249,unrelated,discuss
edu.arizona.cs.data.Headline@cd91508,942,unrelated,discuss
edu.arizona.cs.data.Headline@218091ab,2044,unrelated,discuss
edu.arizona.cs.data.Headline@2065d4f9,289,discuss,agree
edu.arizona.cs.data.Headline@2d4f48c9,487,unrelated,discuss
edu.arizona.cs.data.Headline@69fa693d,502,unrelated,agree
edu.arizona.cs.data.Headline@421e771f,2508,unrelated,agree
edu.arizona.cs.data.Headline@15406695,1594,unrelated,disagree
edu.arizona.cs.data.Headline@3c09dbe2,996,discuss,agree
edu.arizona.cs.data.Headline@76cbae98,1321,unrelated,disagree
edu.arizona.cs.data.Headline@26805c21,1688,unrelated,discuss
edu.arizona.cs.data.Headline@45d270be,752,discuss,unrelated
edu.arizona.cs.data.Headline@56040647,1087,unrelated,discuss
edu.arizona.cs.data.Headline@4cebce63,991,unrelated,discuss
edu.arizona.cs.data.Headline@7d596c75,2051,discuss,agree
edu.arizona.cs.data.Headline@6f10b0d1,2386,unrelated,discuss
edu.arizona.cs.data.Headline@7728a2bb,1375,unrelated,agree
edu.arizona.cs.data.Headline@2bd8f422,488,discuss,agree
edu.arizona.cs.data.Headline@1dbda620,1540,unrelated,discuss
edu.arizona.cs.data.Headline@2fb2e256,1570,unrelated,discuss
edu.arizona.cs.data.Headline@28e4d4d5,2132,discuss,disagree
edu.arizona.cs.data.Headline@57435d54,1594,unrelated,disagree
edu.arizona.cs.data.Headline@360a0a0,2127,unrelated,discuss
edu.arizona.cs.data.Headline@4e04e465,1132,unrelated,discuss
edu.arizona.cs.data.Headline@27be1733,1333,discuss,agree
edu.arizona.cs.data.Headline@4ef0f86d,1162,unrelated,agree
edu.arizona.cs.data.Headline@22a5f4ee,1774,unrelated,discuss
edu.arizona.cs.data.Headline@62e2c1d5,1175,discuss,agree
edu.arizona.cs.data.Headline@63b69c1d,1855,unrelated,discuss
edu.arizona.cs.data.Headline@59485cc8,600,unrelated,discuss
edu.arizona.cs.data.Headline@1adff0b7,1014,unrelated,agree
edu.arizona.cs.data.Headline@3311b446,1954,discuss,agree
edu.arizona.cs.data.Headline@62a201b7,1615,unrelated,discuss
edu.arizona.cs.data.Headline@157f502b,2221,unrelated,agree
edu.arizona.cs.data.Headline@1b81509f,598,discuss,agree
edu.arizona.cs.data.Headline@77634078,1891,unrelated,discuss
edu.arizona.cs.data.Headline@ee7e786,1820,discuss,unrelated
edu.arizona.cs.data.Headline@1f734b6d,2399,unrelated,discuss
